A,Y_LT6,T,MED_E,PPS,EL	7110 	7119 	7841 	8521 	8718 	9253 	10429 	10751 b	11062 	11453 	11326 	11871 	12576 	12395 	12538 	11870 	10247 	8542 	8417 	8389 	8720 	8995 	9036 	9601 	9624 	10155 	10168 	10792 	: 
A,Y_LT6,T,MED_E,PPS,ES	7260 	7020 	7320 	7820 	8569 	9456 	9633 	: 	11673 b	11313 	11472 	12366 	13755 b	14183 	14359 	13972 	13654 	13602 	13738 	14266 	15431 	15525 	15964 	14614 	14348 	14369 	15597 	17261 	18005 
A,Y_LT6,T,MED_E,PPS,EU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16663 	17157 e	: 	: 	: 	: 	: 
A,Y_LT6,T,MED_E,PPS,EU15	9740 e	10111 e	10489 e	10883 e	11251 e	11976 e	12903 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,Y_LT6,T,MED_E,PPS,EU27_2007	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16707 	17196 e	: 	: 	: 	: 	: 
A,Y_LT6,T,MED_E,PPS,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14166 	14485 	14785 	14847 	15550 	16364 	16573 	16752 e	17245 e	17431 b	17559 	18456 	19558 	: 
A,Y_LT6,T,MED_E,PPS,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16663 	17157 e	: 	: 	: 	: 	: 
A,Y_LT6,T,MED_E,PPS,FI	: 	10112 	10302 	10895 	10876 	11135 	11715 	: 	12082 b	13361 	13821 	14373 	15895 	16352 	16336 	16923 	17399 	18328 	18179 	19286 	19353 	18651 	18656 	18891 	18609 	18763 	20071 	20762 	21746 
A,Y_LT6,T,MED_E,PPS,FR	11530 	11700 	11732 	12629 	13044 	13311 	14445 	: 	13298 b	13328 	14460 	14347 	16360 b	17156 	16764 	17059 	17978 	18607 	18376 	19061 	19864 	19059 	18992 	19524 	18759 b	19849 	19857 b	20917 	: 
A,Y_LT6,T,MED_E,PPS,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8616 	7578 	7447 	7295 	7612 	8490 	9373 	9747 	10230 	11288 	12260 	12325 	12840 	14085 b	: 
A,Y_LT6,T,MED_E,PPS,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	5120 	5275 	5875 	5860 	5931 	6008 	6459 	7224 	6487 	6382 	7735 	7940 	7401 	7825 	9226 	8547 	9089 	10325 	10456 	: 
A,Y_LT6,T,MED_E,PPS,IE	8863 	9550 	9327 	11050 	11253 	11568 	12894 	12846 b	13999 	14801 	15822 	18175 	19270 	17610 	17767 	16733 	17031 	17312 	17508 	18260 	18685 	18894 	19074 	19276 b	19426 b	20865 	20085 	21066 	: 
A,Y_LT6,T,MED_E,PPS,IS	: 	: 	: 	: 	: 	: 	: 	: 	15138 	15880 	17243 	17739 	19396 	18881 	16565 	16366 	16075 	16539 	17749 	18501 	19524 	19211 	20282 	20501 	19973 	: 	: 	: 	: 
A,Y_LT6,T,MED_E,PPS,IT	8510 	8844 	9092 	9501 	9755 	10614 	10883 	: 	11851 b	12562 	13058 	13904 	14271 	13969 	13767 	14938 	14456 	14428 	14201 	14838 	15096 	14738 	15075 	15688 	16306 	15292 	17890 	18012 	18834 
A,Y_LT6,T,MED_E,PPS,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	3672 	5040 	6185 	7555 	7862 	6487 	6914 	7822 	7703 	7895 	8800 	9896 	10226 	11565 	10885 	13074 	14194 	14759 	15710 	: 
A,Y_LT6,T,MED_E,PPS,LU	17697 	16912 	18013 	18172 	18437 	20133 	21693 	24382 b	24834 	25466 	23893 	24661 	24446 	23356 	23905 	23846 	22283 	23190 	25883 	27290 	23796 b	26658 	22506 	25329 	28132 b	30730 b	31714 b	34854 	36316 
A,Y_LT6,T,MED_E,PPS,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	4292 	4844 	5695 	7892 	7650 	6495 	6940 	6548 	7598 	7696 	8947 	10376 	10248 	11422 	12500 	13108 	13586 	14273 	15963 	17477 
A,Y_LT6,T,MED_E,PPS,ME	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4498 	4470 	4730 	5813 	6031 	6161 	5852 	5748 	5676 	6456 	: 	: 
A,Y_LT6,T,MED_E,PPS,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3838 	3914 	3905 	3996 	4402 	4848 	4911 	4972 	5025 	: 	: 	: 	: 
A,Y_LT6,T,MED_E,PPS,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	11157 	11254 	11713 	11848 	12189 	11699 	13062 	13246 	14427 	16382 	17288 	17405 	18666 	17903 	19653 	19586 	19995 	20895 	20568 	: 
A,Y_LT6,T,MED_E,PPS,NL	10023 	10347 	11192 	12148 	12773 	12807 	12814 	: 	: 	14947 b	15836 	17055 	18798 	18659 	18487 	18424 	18679 	18968 	19504 	20021 	21802 b	22726 	22722 	22836 	22826 	26099 	27702 	26272 	28680 
A,Y_LT6,T,MED_E,PPS,NO	: 	: 	: 	: 	: 	: 	: 	18087 	18493 	18796 	20479 	19644 	22537 	23734 	22686 	23552 	24256 	25771 	26876 	27345 	26203 	24864 	25313 	25923 	26423 	24792 b	26443 	28314 b	: 
A,Y_LT6,T,MED_E,PPS,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	4227 	4685 	5321 	6514 	7136 	7391 	8170 	8323 	8591 	9044 	9754 	11053 	11646 	11897 	12613 	13913 	14217 	14865 	17000 	: 
A,Y_LT6,T,MED_E,PPS,PT	6083 	6111 	6440 	6608 	6717 	7594 	7682 	: 	8415 b	8571 	9035 	8865 	10275 	9407 	10167 	9365 	9877 	10209 	10540 	10468 	10827 	11271 	11075 	11888 	12453 	13124 	11409 	12746 	: 
A,Y_LT6,T,MED_E,PPS,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2656 	2884 	3093 	3147 	3144 	3545 	3441 	3638 	3728 	4298 	4938 	6084 	7508 	7973 	9049 	10136 	11190 	: 
A,Y_LT6,T,MED_E,PPS,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4670 	4471 	5125 	5040 	5098 	5137 	6014 	6612 	7262 	7845 	: 	: 
A,Y_LT6,T,MED_E,PPS,SE	: 	: 	: 	: 	: 	: 	: 	: 	13254 	13781 	14086 	15049 	16906 b	17829 	16891 	16854 	18037 	19229 	18239 	19304 	19440 	18656 	18853 	18346 	18534 	18717 	19196 	20573 	21963 
A,Y_LT6,T,MED_E,PPS,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	11324 	12109 	12823 	14240 	14529 	13662 	13948 	14591 	14473 	14527 	15300 	15494 	15276 	15762 	16405 	16496 	17837 	18812 	20304 	21672 
A,Y_LT6,T,MED_E,PPS,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	4190 	4350 	5373 	6435 	7186 	7834 	8259 	9344 	9130 	8896 	9306 	9494 	8949 	8901 	9323 	9059 	8375 	8603 	9670 	: 
A,Y_LT6,T,MED_E,PPS,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2838 	3231 	3395 	3568 	3629 	3999 	4214 	4209 	4409 	4694 	5347 	5390 	5325 	5527 	5389 	4992 	5428 	5846 	: 
A,Y_LT6,T,MED_E,PPS,UK	9640 	9908 	10651 	10874 	10691 	11677 	13086 	: 	: 	14960 b	15358 	16445 	17107 	15271 	14105 	14361 	14043 b	14588 	14899 	15225 	15199 	16087 b	16630 	: 	: 	: 	: 	: 	: 
A,Y_LT6,T,MED_E,PPS,XK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4070 	: 	: 	: 	: 	: 	: 
A,Y_LT6,T,MEI_E,EUR,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1953 	2167 	2472 	2774 	2890 	: 	: 	: 
A,Y_LT6,T,MEI_E,EUR,AT	14089 	14798 	13811 	13820 	13665 	14706 	14353 	15294 b	16305 	17002 	16979 	17412 	18160 b	19591 	19574 	20007 	19367 	19305 	21362 	21329 	21360 	22756 	23164 	23600 	24926 	25330 	25968 	29404 	: 
A,Y_LT6,T,MEI_E,EUR,BE	14405 	15153 	15400 	15834 	15678 	17612 	17509 	17165 b	16287 	17698 	19011 	18782 	19841 	20158 	19997 	20819 	21515 	22677 	22438 	22760 	24086 	23568 	23929 	24915 b	26564 	26926 	29047 	30232 	31226 
A,Y_LT6,T,MEI_E,EUR,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1399 	1573 	2602 	3262 	3529 	3264 	3099 	2955 	3504 	4107 	3472 b	4495 	4565 	5425 	5710 	6608 	6668 	7674 	9260 
A,Y_LT6,T,MEI_E,EUR,CH	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	28158 	27156 	29608 	30598 	34504 	40180 	42832 	38224 b	40215 	42824 	41613 	41224 	40834 	42558 	43876 	45352 	50609 	: 
A,Y_LT6,T,MEI_E,EUR,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	14531 	16315 	17459 	17959 b	18743 	18339 	19404 	19525 	18470 	16952 	15725 	15960 	16337 	16273 	19024 	18672 	18365 	21433 	20467 	: 
A,Y_LT6,T,MEI_E,EUR,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	4356 	5142 	5744 	6665 	8000 	7834 	8434 	8671 	8605 	8655 	8404 	8830 	9082 	9750 	10519 	11000 	11064 	12691 	14439 	15356 
A,Y_LT6,T,MEI_E,EUR,DE	13002 	14471 	14564 	13299 	14091 	15253 	15597 	: 	: 	16541 b	16198 	18235 	19270 	20380 	19234 	19614 	20820 	21532 	21249 	22178 	23058 	24513 	26485 	25245 	28383 b	27468 	27006 	28737 	30733 
A,Y_LT6,T,MEI_E,EUR,DK	: 	: 	: 	: 	: 	: 	: 	21780 	22080 	22492 	23578 	24311 	26127 	25652 	25722 	28390 b	29699 	29822 	31197 	31830 	32024 	31404 	31645 	33101 	31967 b	34662 	35195 	35660 	37034 
A,Y_LT6,T,MEI_E,EUR,EA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	18093 e	18534 e	18250 e	18474 e	18783 e	18655 e	18675 e	19189 e	19655 e	20297 e	21109 e	21163 	22416 b	22894 	: 	: 	: 
A,Y_LT6,T,MEI_E,EUR,EA18	: 	: 	: 	: 	: 	: 	: 	: 	: 	15186 	15687 	16488 	17823 	18418 	18127 	18399 	18707 	18583 	18675 	19295 	19767 	20410 	21220 	21270 	22524 b	: 	: 	: 	: 
A,Y_LT6,T,MEI_E,EUR,EA19	: 	: 	: 	: 	: 	: 	: 	: 	: 	15062 	15574 	16377 	17723 	18321 	18026 	18289 	18599 	18476 	18572 	19189 	19655 	20297 	21109 	21163 	22416 b	22894 	: 	: 	: 
A,Y_LT6,T,MEI_E,EUR,EA20	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	18530 	19044 	19512 	20159 	20971 	21038 	22286 	22795 	23672 	24917 	: 
A,Y_LT6,T,MEI_E,EUR,EE	: 	: 	: 	: 	: 	: 	: 	: 	3244 	4044 	4628 	5566 	6926 	8191 	7637 	7573 	8381 	9096 	10370 b	9757 	10875 	11631 	12634 	13911 	14768 	15326 	19299 	18256 	19618 
A,Y_LT6,T,MEI_E,EUR,EL	6441 	6741 	7536 	8457 	8090 	8699 	8693 	10105 b	10845 	11572 	11739 	12522 	13556 	12946 	13717 	12703 	10403 	9230 	8977 	8735 	8724 	8890 	9062 	9594 	9673 	9924 	10482 	11614 	: 
A,Y_LT6,T,MEI_E,EUR,ES	7386 	7239 	7480 	7725 	8710 	9192 	9546 	: 	11761 b	11748 	12269 	12983 	15104 b	15601 	15782 	15838 	15305 	14424 	14545 	14714 	15100 	15541 	16693 	15604 	15629 	16297 	17471 	18525 	18855 
A,Y_LT6,T,MEI_E,EUR,EU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16208 e	16331 e	16124 e	16347 e	16831 e	16739 e	17091 e	17562 e	18018 e	18745 e	19452 e	19615 e	: 	: 	: 	: 	: 
A,Y_LT6,T,MEI_E,EUR,EU15	11054 e	11502 e	11965 e	12177 e	12595 e	13469 e	14191 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,Y_LT6,T,MEI_E,EUR,EU27_2007	: 	: 	: 	: 	: 	: 	: 	: 	: 	13757 e	14232 e	15266 	16208 	16331 	16190 	16422 	16909 	16824 	17176 	17647 	18101 	18827 	19533 	19688 e	: 	: 	: 	: 	: 
A,Y_LT6,T,MEI_E,EUR,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	13641 e	14030 e	14155 e	15412 e	16107 e	15628 	15944 	16299 	16254 	16374 	16888 	17280 	17955 	18650 e	18829 e	19732 b	20166 	21156 	22437 	: 
A,Y_LT6,T,MEI_E,EUR,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16124 	16347 	16830 	16739 	17091 	17562 	18018 	18745 	19452 	19615 e	: 	: 	: 	: 	: 
A,Y_LT6,T,MEI_E,EUR,FI	: 	13600 	13073 	13659 	13841 	14470 	15326 	: 	16760 b	17892 	19194 	19924 	20227 	21172 	21772 	22486 	23529 	24119 	24154 	24622 	24218 	24320 	24852 	25866 	25822 	26326 	28518 	29218 	29849 
A,Y_LT6,T,MEI_E,EUR,FR	14217 	14518 	15015 	14311 	14687 	14976 	15675 	: 	16221 b	16657 	17397 	17280 	19807 b	21106 	20538 	21273 	21992 	21807 	21421 	22480 	22594 	22232 	22655 	23026 	23658 b	25871 	25549 b	26380 	: 
A,Y_LT6,T,MEI_E,EUR,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7267 	6327 	5833 	5691 	5616 	6255 	6546 	7203 	7511 	8494 	9394 	9796 	10279 	11721 b	: 
A,Y_LT6,T,MEI_E,EUR,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	3536 	4216 	3920 	4355 	4624 	4179 	4605 	5084 	4712 	4345 	4906 	5203 	5386 	5796 	7003 	6690 	6655 	7903 	7814 	: 
A,Y_LT6,T,MEI_E,EUR,IE	9213 	9950 	11133 	12872 	13237 	13922 	15598 	18925 b	20123 	21887 	22834 	26338 	26868 	25288 	24754 	22918 	22630 	23090 	23806 	25106 	24791 	27233 	27961 	28318 b	28784 b	31322 	31445 	33125 	: 
A,Y_LT6,T,MEI_E,EUR,IS	: 	: 	: 	: 	: 	: 	: 	: 	21624 	24581 	29360 	29978 	33756 	23653 	17651 	18569 	18602 	19589 	20886 	23165 	26382 	30638 	36368 	33974 	32638 	: 	: 	: 	: 
A,Y_LT6,T,MEI_E,EUR,IT	8516 	8044 	8727 	9712 	9849 	10229 	10311 	: 	13998 b	14998 	15832 	16181 	16198 	15999 	16023 	16274 	16198 	15978 	16262 	16279 	16627 	16623 	16597 	17694 	18851 	17990 	21212 	21076 	21758 
A,Y_LT6,T,MEI_E,EUR,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	2512 	3286 	4009 	5374 	6545 	5768 	4969 	5559 	5887 	6505 	6896 	7038 	7379 	8393 	8888 	10604 	12341 	13299 	14464 	: 
A,Y_LT6,T,MEI_E,EUR,LU	20779 	22302 	20409 	21067 	21594 	22734 	24424 	28023 b	28589 	30121 	30791 	30404 	32313 	32330 	32033 	33047 	32690 	32518 	36444 	38171 	33998 b	38748 	34278 	38887 	42782 b	45693 b	46364 b	54088 	54711 
A,Y_LT6,T,MEI_E,EUR,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	2531 	3705 	4284 	6532 	6963 	5952 	5878 	5906 	6451 	6677 	7735 	8395 	8564 	9901 	11225 	11864 	12347 	13192 	15006 	17197 
A,Y_LT6,T,MEI_E,EUR,ME	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3110 	3405 	3373 	3528 	3983 	3781 	3572 	3816 	3925 	4403 	: 	: 
A,Y_LT6,T,MEI_E,EUR,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2120 	2140 	2188 	2219 	2381 	2475 	2521 	2718 	2926 	: 	: 	: 	: 
A,Y_LT6,T,MEI_E,EUR,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	9090 	9420 	9796 	10291 	10579 	10306 	11143 	11312 	12810 	14369 	15477 	15444 	16456 	17050 	17174 	20424 	21657 	23069 	23660 	: 
A,Y_LT6,T,MEI_E,EUR,NL	11446 	11875 	12543 	12726 	13079 	13326 	13757 	: 	: 	17003 b	18048 	19704 	21476 	21423 	22083 	21817 	22059 	22044 	23136 	23648 	25145 b	27069 	26657 	27410 	28809 	30731 	32515 	32999 	35636 
A,Y_LT6,T,MEI_E,EUR,NO	: 	: 	: 	: 	: 	: 	: 	29115 	27432 	26460 	29929 	28511 	32567 	35422 	33576 	38496 	40085 	43004 	44128 	42196 	38688 	38559 	39337 	39078 	38564 	35290 b	40320 	41254 b	: 
A,Y_LT6,T,MEI_E,EUR,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	2820 	3541 	4034 	4968 	6133 	4999 	5664 	5875 	5844 	6004 	6378 	6809 	7194 	7648 	8453 	9169 	9507 	10131 	11552 	: 
A,Y_LT6,T,MEI_E,EUR,PT	5462 	5676 	6515 	6949 	6873 	7033 	7189 	: 	9261 b	9914 	10141 	9863 	10971 	11074 	10854 	10264 	9799 	9604 	9403 	9675 	10282 	10938 	11068 	11869 	12945 	13493 	11981 	13266 	: 
A,Y_LT6,T,MEI_E,EUR,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1849 	2230 	2352 	2184 	2153 	2278 	2169 	2284 	2499 	2743 	2981 	4013 	4642 	4858 	5856 	5991 	7431 	: 
A,Y_LT6,T,MEI_E,EUR,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2825 	2847 	3020 	2761 	2881 	2921 	3436 	4186 	4799 	5192 	: 	: 
A,Y_LT6,T,MEI_E,EUR,SE	: 	: 	: 	: 	: 	: 	: 	: 	17313 	17728 	17366 	18668 	20276 b	21066 	18575 	20990 	23467 	24892 	25045 	24770 	24709 	25935 	24376 	22605 	23517 	24101 	25889 	25907 	26530 
A,Y_LT6,T,MEI_E,EUR,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	9334 	10029 	10661 	12130 	12740 	12536 	12676 	13001 	12814 	12629 	12929 	13013 	13376 	13827 	14780 	15307 	16578 	17560 	18983 	20719 
A,Y_LT6,T,MEI_E,EUR,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	3077 	3451 	4064 	4766 	5588 	6001 	6211 	6940 	6885 	6792 	6678 	6775 	6871 	6865 	7405 	7984 	7782 	7872 	8067 	: 
A,Y_LT6,T,MEI_E,EUR,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2677 	2987 	3258 	3360 	3188 	4022 	3827 	4088 	4107 	4049 	4641 	4772 	4315 	3515 	3841 	3150 	3435 	3862 	: 
A,Y_LT6,T,MEI_E,EUR,UK	10251 	10439 	11223 	13389 	13591 	15446 	18009 	: 	: 	20679 b	20341 	23205 	21704 	17826 	19337 	19015 	20148 b	19581 	21507 	21530 	22376 	23452 b	24317 	: 	: 	: 	: 	: 	: 
A,Y_LT6,T,MEI_E,EUR,XK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2620 	: 	: 	: 	: 	: 	: 
A,Y_LT6,T,MEI_E,NAC,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	268255 	290691 	315358 	341234 	357696 	: 	: 	: 
A,Y_LT6,T,MEI_E,NAC,AT	13863 	14177 	13484 	13884 	13759 	14706 	14353 	15294 b	16305 	17002 	16979 	17412 	18160 b	19591 	19574 	20007 	19367 	19305 	21362 	21329 	21360 	22756 	23164 	23600 	24926 	25330 	25968 	29404 	: 
A,Y_LT6,T,MEI_E,NAC,BE	14161 	14482 	15002 	15910 	15787 	17612 	17509 	17165 b	16287 	17698 	19011 	18782 	19841 	20158 	19997 	20819 	21515 	22677 	22438 	22760 	24086 	23568 	23929 	24915 b	26564 	26926 	29047 	30232 	31226 
A,Y_LT6,T,MEI_E,NAC,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2737 	3077 	5089 	6379 	6902 	6384 	6062 	5780 	6853 	8033 	6790 b	8790 	8928 	10611 	11167 	12923 	13041 	15009 	18111 
A,Y_LT6,T,MEI_E,NAC,CH	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	44290 	44610 	47000 	46202 	47625 	49526 	51625 	47058 b	48845 	45732 	45367 	45828 	47163 	47342 	46969 	49030 	50847 	: 
A,Y_LT6,T,MEI_E,NAC,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	8455 	9411 	10053 	10463 b	18743 	18339 	19404 	19525 	18470 	16952 	15725 	15960 	16337 	16273 	19024 	18672 	18365 	21433 	20467 	: 
A,Y_LT6,T,MEI_E,NAC,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	138928 	153142 	162806 	185064 	199559 	207089 	213255 	213220 	216401 	224855 	231423 	240878 	245533 	256667 	269791 	282380 	292707 	325402 	354719 	368617 
A,Y_LT6,T,MEI_E,NAC,DE	12794 	13864 	14219 	13357 	14187 	15253 	15597 	: 	: 	16541 b	16198 	18235 	19270 	20380 	19234 	19614 	20820 	21532 	21249 	22178 	23058 	24513 	26485 	25245 	28383 b	27468 	27006 	28737 	30733 
A,Y_LT6,T,MEI_E,NAC,DK	: 	: 	: 	: 	: 	: 	: 	161833 	164068 	167341 	175700 	181336 	194665 	191265 	191528 	211430 b	221276 	221983 	232666 	237286 	238854 	233808 	235397 	246709 	238672 b	258381 	261745 	265294 	275939 
A,Y_LT6,T,MEI_E,NAC,EE	: 	: 	: 	: 	: 	: 	: 	: 	3244 	4044 	4628 	5566 	6926 	8191 	7637 	7573 	8381 	9096 	10370 b	9757 	10875 	11631 	12634 	13911 	14768 	15326 	19299 	18256 	19618 
A,Y_LT6,T,MEI_E,NAC,EL	5510 	6067 	6839 	7771 	7947 	8419 	8693 	10105 b	10845 	11572 	11739 	12522 	13556 	12946 	13717 	12703 	10403 	9230 	8977 	8735 	8724 	8890 	9062 	9594 	9673 	9924 	10482 	11614 	: 
A,Y_LT6,T,MEI_E,NAC,ES	7055 	7092 	7227 	7702 	8752 	9192 	9546 	: 	11761 b	11748 	12269 	12983 	15104 b	15601 	15782 	15838 	15305 	14424 	14545 	14714 	15100 	15541 	16693 	15604 	15629 	16297 	17471 	18525 	18855 
A,Y_LT6,T,MEI_E,NAC,FI	: 	13058 	12815 	13510 	13927 	14470 	15326 	: 	16760 b	17892 	19194 	19924 	20227 	21172 	21772 	22486 	23529 	24119 	24154 	24622 	24218 	24320 	24852 	25866 	25822 	26326 	28518 	29218 	29849 
A,Y_LT6,T,MEI_E,NAC,FR	14267 	14441 	14870 	14427 	14781 	14976 	15675 	: 	16221 b	16657 	17397 	17280 	19807 b	21106 	20538 	21273 	21992 	21807 	21421 	22480 	22594 	22232 	22655 	23026 	23658 b	25871 	25549 b	26380 	: 
A,Y_LT6,T,MEI_E,NAC,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	53343 	46115 	43949 	42802 	42316 	47132 	49324 	54273 	56589 	63995 	70776 	73809 	77449 	11721 b	: 
A,Y_LT6,T,MEI_E,NAC,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	889964 	1045892 	1035943 	1094710 	1162991 	1171550 	1268683 	1420239 	1362867 	1290009 	1514653 	1613000 	1677290 	1792017 	2233253 	2176160 	2337607 	2833233 	3057446 	: 
A,Y_LT6,T,MEI_E,NAC,IE	9284 	10303 	11216 	12218 	13215 	13922 	15598 	18925 b	20123 	21887 	22834 	26338 	26868 	25288 	24754 	22918 	22630 	23090 	23806 	25106 	24791 	27233 	27961 	28318 b	28784 b	31322 	31445 	33125 	: 
A,Y_LT6,T,MEI_E,NAC,IS	: 	: 	: 	: 	: 	: 	: 	: 	1873730 	2142003 	2296841 	2630905 	2958039 	3402051 	3047791 	3006188 	3002671 	3148515 	3391498 	3587272 	3859732 	4092965 	4383813 	4344876 	4480478 	: 	: 	: 	: 
A,Y_LT6,T,MEI_E,NAC,IT	8422 	8849 	8829 	9677 	9886 	10229 	10311 	: 	13998 b	14998 	15832 	16181 	16198 	15999 	16023 	16274 	16198 	15978 	16262 	16279 	16627 	16623 	16597 	17694 	18851 	17990 	21212 	21076 	21758 
A,Y_LT6,T,MEI_E,NAC,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	8675 	11347 	13842 	18556 	22599 	19915 	17158 	19193 	20328 	22460 	6896 	7038 	7379 	8393 	8888 	10604 	12341 	13299 	14464 	: 
A,Y_LT6,T,MEI_E,NAC,LU	20427 	21314 	19882 	21168 	21744 	22734 	24424 	28023 b	28589 	30121 	30791 	30404 	32313 	32330 	32033 	33047 	32690 	32518 	36444 	38171 	33998 b	38748 	34278 	38887 	42782 b	45693 b	46364 b	54088 	54711 
A,Y_LT6,T,MEI_E,NAC,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	2531 	3705 	4284 	6532 	6963 	5952 	5878 	5906 	6451 	6677 	7735 	8395 	8564 	9901 	11225 	11864 	12347 	13192 	15006 	17197 
A,Y_LT6,T,MEI_E,NAC,ME	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3110 	3405 	3373 	3528 	3983 	3781 	3572 	3816 	3925 	4403 	: 	: 
A,Y_LT6,T,MEI_E,NAC,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	130349 	131630 	134775 	136757 	146689 	152443 	155199 	167163 	179962 	: 	: 	: 	: 
A,Y_LT6,T,MEI_E,NAC,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	3890 	4050 	9796 	10291 	10579 	10306 	11143 	11312 	12810 	14369 	15477 	15444 	16456 	17050 	17174 	20424 	21657 	23069 	23660 	: 
A,Y_LT6,T,MEI_E,NAC,NL	11210 	11310 	12179 	12767 	13174 	13326 	13757 	: 	: 	17003 b	18048 	19704 	21476 	21423 	22083 	21817 	22059 	22044 	23136 	23648 	25145 b	27069 	26657 	27410 	28809 	30731 	32515 	32999 	35636 
A,Y_LT6,T,MEI_E,NAC,NO	: 	: 	: 	: 	: 	: 	: 	218610 	219548 	221459 	239708 	229433 	261077 	291303 	293047 	308133 	312395 	321457 	344494 	352519 	346241 	358236 	366893 	375046 	379895 	378406 b	409785 	416773 b	: 
A,Y_LT6,T,MEI_E,NAC,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	12768 	14244 	15716 	18798 	21541 	21632 	22625 	24207 	24457 	25204 	26687 	28487 	31391 	32557 	36021 	39406 	42240 	46251 	54136 	: 
